id,attraction_id,author,description,url,source_platform_id,created_at
2f637c5e1c4f2b037fdbb490eeeaa377,fc73810e75cbcb35391b0f013cfabeab,晨鐘起  薰法香  慧命日增長,#2024慈濟浴佛大典一年一度佛誕節浴佛法會來了！在佛誕節、母親節和全球慈濟日的這個特別時刻，邀請您5/12（日）與佛相遇，感念佛恩、親恩、眾生恩，一起祈願社會祥和、天下無災！5/12(日) 花蓮靜思堂 / 中正紀念堂 …… 查看更多,https://www.facebook.com/groups/1301992956546123/?multi_permalinks=7512544322157591&hoisted_section_header_type=recently_seen&__cft__[0]=AZX3X2aKkbiu-l-6Cx7Nc6RHuCmN8sMdErHvGtaUfKD8jbYLGKKX6_frpy6Tr-1x_9MUgV2wRjrGVUfDlSnHjPqn6ktGVrEqKG6BQCQyuact2WciTMZXkirv69GwzST7HKZutjquHTYOrEt2hBByaO9meVjLx3AiiiqvnXWWSOWMVIqy8_DheR9KMDBFlvNuyH6b1LWXn4MUuJGbHBkgcS4GZQoydqDAS8rw6Gmt0eMZhzm4jdqM5iTeJCclJcW3Obb5-S9YzMYwU37so4PhnK_Q&__tn__=%2CO%2CP-R,fb,2024-05-04
a99d99ee9746ae350c835092d0488804,fc73810e75cbcb35391b0f013cfabeab,若芯寶貝,,https://www.facebook.com/reel/7153877264723762/?__cft__[0]=AZVdJos-Ui_XOdCzlNwPpzvi4tPRxDyP0voyiRUS3L1k6F62dMIa_38iP3MgK5cfzSIDgKW9EXvlBP300u3r2-P0DHWfpJPrXyCvQkYOTzUaI8jv7jtDIqQCMl0N3uURpeGJYMs_vKqj27mKctBr4kzGMryjKlYunYmdZQJQaLgs6w&__tn__=%2CO%2CP-R,fb,2024-04-27
c80eeb5bc0bf33d3799ba6895a7cadea,fc73810e75cbcb35391b0f013cfabeab,💓心即是佛💓,敬邀 在這個特別的時刻，我們誠摯地邀請您參加慈濟浴佛大典，一個充滿虔誠與感恩的盛會。這次大典不僅慶祝佛誕節，更結合了母親節和全球慈濟日，將三重意義融為一體。讓我們在佛誕節、母親節和全球慈濟日的這個特別時刻，與佛相遇，感念佛恩、親恩、眾生恩。在這個充滿善念的時刻，讓我們一起祈願社會祥和，天下無災！…… 查看更多,https://www.facebook.com/groups/151446639969453/?multi_permalinks=941924334255009&hoisted_section_header_type=recently_seen&__cft__[0]=AZVaHAN_i0MQa3mJvXv_Z5Rnch9wn9iM1OSj13CbWJ0Ec0OISL95wGtfpDgx-yQde9s8vlUTnnTD4EfjSzfPFsesZyZOeltxyOhM-AoG5lmlQbw_LQamW2ZY2FeDc89xdp3m0w0uOsENoMFtxl1OysYnvobSFNbOzEiN-5iCYysGZHjEGAyrdMeCT6XTk4lhnee6WidDn6MJ6ovPkzltevfk&__tn__=%2CO%2CP-R,fb,2024-05-03
0dd71077148b0c73f43828e677e726ce,fc73810e75cbcb35391b0f013cfabeab,Jane♥️｜台北美食🔸基隆美食🍴及各處景點🏞,,https://www.facebook.com/reel/313829354969972/?__cft__[0]=AZXfx8GIPOBBBAD0MszCZaM0k0KXj2ujDE5PXhcPtaJfKzgSOuDiaTsvDWdvaWWo9lpAFVcGJwVjqarDRqCO1p89LUrOF2ux8ZcUoTL_aQHEQ0piIEPetoA04XARpfbSZz3-CxLPlLiPipv6Wr3kufX1hPf-azGDzd0U8Wc9hoNLvw&__tn__=%2CO%2CP-R,fb,2024-01-02
8baff4fd4cba7c3ac8c63fb4f9ab6f67,fc73810e75cbcb35391b0f013cfabeab,𝐈’𝐦 𝟗𝐚𝐧 ｜宜蘭美食 旅遊住宿 新店開箱,,https://www.facebook.com/reel/680995740711523/?__cft__[0]=AZWk-I7vyA1JBTMzSKN8x7T0pkABdhNYEj0at8QdO2AMVtMAXfQFm_fhngcqonmlu0cIVhIOp5LmhKeWDOGUuNaYzsiT9crufyQz2BE1atFVY1lPhaK45SGh8TNWZCQsS6vvONk1ZGuFRBecAUj8ZiMsyQd7ErCwQivujVAs7Sju4A&__tn__=%2CO%2CP-R,fb,2023-07-17
17145cba16c0d6e078281c119854cb10,fc73810e75cbcb35391b0f013cfabeab,芃芃，在幹嘛？,,https://www.facebook.com/reel/2103809699972860/?__cft__[0]=AZWA1iukNDu6K4mmYMvBN1fLIg7Mmb6V2pPi8qKg049ILP0RG7su-QgCwfefbEVowEj1uT4l7uy_gOG7Fgtl27u2ngW1IBq9g8BBC94-HYVTNnles_3qiPXPmcY1ubFk5mQWqAmnSqUm5P2LbL5sxKIf-EBLdW3jzHvKG_NJYsQX3w&__tn__=%2CO%2CP-R,fb,2024-02-04
a4a6244a9b7862335f90566fa8eeb721,fc73810e75cbcb35391b0f013cfabeab,CC everyday。嘻,,https://www.facebook.com/reel/1443083586629283/?__cft__[0]=AZUuU4ou6oMDTuVBlrxBQguIjDTjdixorDpUgXqINkfLeAl4c3cQx0H_8wy7WFgNDyR__kF9OnWNBjAA0zuNnDvmVI3pB4Y8Jhwq0SiTs2WZ8q1VDZ-uKLdPA2UHwNd9jOyyIklWi3byniNWrqW_HClu8vxPguH4ZSPTpwB047sWNQ&__tn__=%2CO%2CP-R,fb,2024-03-01
cd9b4566a89d1d0b8ab9ad8253cf56b2,fc73810e75cbcb35391b0f013cfabeab,コロッケいまむら,,https://www.facebook.com/reel/1348288029164274/?__cft__[0]=AZXs-_PlxIkiWPMQx_-4yashQS3ZlU4glj6i7ut9O89WzbLcjxm8jxgrJHa1UiT1oA9POoA4893rlR-76YM8Tjq_hK85kvYtvx4_8_AQPYegjvFwYgjH47NDfpf_KATS75W_U8NMhc0gNr8oa_S70sELD4-ojWj19V0krOcUk6hTPw&__tn__=%2CO%2CP-R,fb,2024-01-08
993651422f7a64f52c16ac6844b7d3ff,fc73810e75cbcb35391b0f013cfabeab,張南村,20240412將近2000位中正浴佛種子 齊聚慈濟三重園區為5／12浴佛共修…… 查看更多,https://www.facebook.com/man.chang.39/posts/pfbid0f2k2LLSPBduRFCubHsuSQLYGk7igcF6d2tWmp1LxkUJQ2aUC1YxsSTrhbsTjT6Hl?__cft__[0]=AZUNy4OlCAgEyvOzlHtaliH_limudAex2SEgtLEHYzMm-7qgw5E40IIobxUYv0gGtaOHDrT2vhSzbUSLGtfrJgih2dLRay_cM9hG-FoTvM2cWRmf5M1P0cJoeDurwolZefwPXhd-WAGGWYHU4-bPPpzsVbQ5qSAbcjH8P7J4nNQ7tYiERxQkKduwNutVHAOcwVymE8pCxmob9ZaD27meELxh&__tn__=%2CO%2CP-R,fb,2024-04-14
f91a166d4eb157f0238e2c5865f1d358,fc73810e75cbcb35391b0f013cfabeab,觀世音菩薩善知識分享,敬邀 在這個特別的時刻，我們誠摯地邀請您參加慈濟浴佛大典，一個充滿虔誠與感恩的盛會。這次大典不僅慶祝佛誕節，更結合了母親節和全球慈濟日，將三重意義融為一體。讓我們在佛誕節、母親節和全球慈濟日的這個特別時刻，與佛相遇，感念佛恩、親恩、眾生恩。在這個充滿善念的時刻，讓我們一起祈願社會祥和，天下無災！…… 查看更多,https://www.facebook.com/groups/1527836017261852/?multi_permalinks=8037997136245675&hoisted_section_header_type=recently_seen&__cft__[0]=AZUkIsp4Vkc1_s4xdxaolUa9FBTg7gHo4DZCBZJyvLE4eia35pJBpbCAsQRiTRjMuzmQy-7pjk1MyIFCCKZksnj6YGpDjLXzfgA5W-TXvC3fbQIQ2SgnzdE2COw8ff74jsx3MdueANloNhsFoMgIzqQhi1E19Z9tCXJnM7bT0lTlWJwGTCCw-HaU4nAlIY23Y6ZSlecP-BRTRMOkTkCU7QzC&__tn__=%2CO%2CP-R,fb,2024-05-03
7c2f650bea77ddfacbb2284cb2690316,fc73810e75cbcb35391b0f013cfabeab,靜思法脈勤行道，慈濟宗門人間路,#浴佛彩排緊鑼密鼓中正紀念堂萬人浴彿大典即將展開，北區各地志工和民眾，利用假期參加彩排。有三代同堂，也有新住民，近千人心向一致，就為再現莊嚴道氣，虔誠為家人，為社會祈求平安。其中讀高一的呂宥霖，從小三就參與，今年要承擔獻貢。呂宥霖表示，「因為每年都有參加，因此也想說不能缺這一年！」。而爸爸呂怡德也提到，「能夠三…… 查看更多,https://www.facebook.com/groups/1612610695672128/?multi_permalinks=3549991318600713&hoisted_section_header_type=recently_seen&__cft__[0]=AZWdebozXbrJMWAMne4-JNOfjewvdRBu3kwl9YSl2vdWWbyBCn43MOxev64birPnsyV4HB8XztfUHnGokS5BLRTk6xR-POhXJ2aM8LgRmat55DkKiL_QYYZPIQkivvLuERqg89fJsyAppau2gukyOOtQk0E0cIdmXSS1fCXfaxtCIWW6n8SrNTSp4Hq2TERkfEl-5geP5LW4l7_pf68_2ZG7Fu4CJ48px6F686LTlJwRDuLMMHgW-NMbby-f70LnxdRm1zgjcL2vOH1EndPc1Hvk&__tn__=%2CO%2CP-R,fb,2024-05-07
4badbed466e2f68967513a9e53592d2f,fc73810e75cbcb35391b0f013cfabeab,hide_seri,,https://www.facebook.com/reel/1018564652836844/?__cft__[0]=AZVHy3o_WmLIkCmyHSoGn5hbdqLDBWBaMAfXLdGmr8aL7npGW-EM4Mfj1imsZPXvREODUm4rIOb6HwpWhwGw3SIdHwQNed1lSO6-F_kK_Nx67nfKQREsAxXzqenKoD6RvRksdqsIev00WmQGW6_wG1hgImEndCaJuMSkxbQTcswB3A&__tn__=%2CO%2CP-R,fb,2023-07-29
2cdc880b18cb14a7ca5efa613c8bbcc9,fc73810e75cbcb35391b0f013cfabeab,INF. / Rumi ｜質感縮毛矯正｜嚕嚕剪｜質感髮色｜漂後縮毛｜髮流矯正｜京喚羽｜黑曜光,,https://www.facebook.com/reel/403436459070883/?__cft__[0]=AZXQwGd43_DBo6cmOiWbAtNUivDV7cNF6JwEqqvyusXMcty8NVPTeLmuipoSxTuWy3jfwzH6ReRmk9KgZX5gZxuDLIegwDS7CW556Hwi2aiDR9yTu9ZN877Fjz2Teas8JmUFKr1OEfBnH2UhX2FZlpjfeDvVwKgR9fO6VAcAJF4Znw&__tn__=%2CO%2CP-R,fb,2024-03-20
8872398439bb8abf368e104056613b23,fc73810e75cbcb35391b0f013cfabeab,小倩  美食｜探店｜發現新事物,,https://www.facebook.com/reel/1584281482345354/?__cft__[0]=AZVDRkNUjsuVIh-MrwzlVPCCcqVW1Xa0oXz7mqWj68zaollTgqjw3_E_TIAYPwzjGIMysU9R2Brlm5h-ME8xuBnqfnZ9PUADWAxHxsrvXVpgKg44TL9EGeMFGEM45PEWqvGpjnN-lzfhHlwLbT17z8B1DqmXXRYMg67po1zju7_zwg&__tn__=%2CO%2CP-R,fb,2024-01-25
77b1d0a3c635916b468a33ac831e48b8,fc73810e75cbcb35391b0f013cfabeab,KEEDAN 生活風格《起點站》,,https://www.facebook.com/reel/1362335717625663/?__cft__[0]=AZUvHF8tJ2dkCDK5YRxI1QhGzWNze-9YKJw5FnuBoGbvP3Eln2usitfLiHn889Ql4yTyGBVkNLOL4-ntD8UrKiMtYa5mCT5luLZfuxtEONsi52f1MwHHD7KUrg85zYc2eV393TPypNktNikq6tB-hQml_QWKFSz6OCmbWa7cPjQM_w&__tn__=%2CO%2CP-R,fb,2022-09-17
da062e8d00c3f6adb7889b010ac48a02,fc73810e75cbcb35391b0f013cfabeab,Elli Ln,敬邀 #歡迎闔家蒞臨在這個特別的時刻，我們誠摯地邀請您參加慈濟浴佛大典，一個充滿虔誠與感恩的盛會。這次大典不僅慶祝佛誕節，更結合了母親節和全球慈濟日，將三重意義融為一體。…… 查看更多,https://www.facebook.com/ellis.lin.977/posts/pfbid0Pn96bUiXo88iXrosm3VR3n8WoqfAjW5oU4f2M7w24CFUd4Acvd33HAnaxSu5GqxXl?__cft__[0]=AZUWOECmTjJk2fVFTLZctE0t5tN0OD0_2JXDCSxSJhYOZUbGK0bZLTT3WwJfU-WiV2w2CVfEFKocsvqdxa9eiAainSZ_cn4eZvbLMMSXnRVR31ABOBWMFt1phMhE6hzQqtv-3JVMVkGMcqX6aL8NPHYjcrKrdSkVBW4gYkLoLs6akyAF4_c5lWZjZ1XVO5QKuA_mvaTEcKVCrf_pcvAZvh8G5KtX-OZklawXkZHzP7iSAA&__tn__=%2CO%2CP-R,fb,2024-05-04
3a43b97e0f499e00007f9de2250e5fc8,fc73810e75cbcb35391b0f013cfabeab,꒰唐楊雞꒱,,https://www.facebook.com/reel/404308741973533/?__cft__[0]=AZW069xMbmehE83APv-g3IxtCBrfPK1poPPSeiFmI-wwnEpz9zBh5SvJ2RSW6oCHH1Vxtti1bo1oyFmzHo0sLDP-aE90VADicX3bV0WIP3zKoEBbLXOxWxQWEf3-vduY4rEm1_MVN0cR2ko2fbOpyPvgX-hjd3dAYUN7z_1GcCanxg&__tn__=%2CO%2CP-R,fb,2024-01-31
acb1c42c5fa307405ca5152e769f7865,fc73810e75cbcb35391b0f013cfabeab,喜歡生活乾燥花| 新娘捧花花店 |乾燥花店|,,https://www.facebook.com/reel/260777250104882/?__cft__[0]=AZVvn4xUHDEnswiUSGCKJh-DGjTp4esESqD9RAGHwWyTuN3V_kD7WcEn4nvhHHftzixoNZE94nGjWwLCZqRYITrCouuzHPBFP_RL4jsZTbdArJLQ3u9dqXagUMrInqvL1LD3t7TBRqE7ClS3vtqTnWB_WqQooEAvNJ9AIWhK_ltyuA&__tn__=%2CO%2CP-R,fb,2023-08-30
72d41d2da8879014f0750cffbd1d2be7,fc73810e75cbcb35391b0f013cfabeab,小希 🐼,,https://www.facebook.com/reel/1007987780657236/?__cft__[0]=AZUAIAlZE66WhJvB2RhfWkSurVJ-s4T7Ob4sJQlH_C2FyeFDOH9LrircIvEvooht6yTjVNruVYdc-TicaaH6e_-qqlB7S_zIT60vkYaWQBHqHgGp8xTeDRquaSJwLNYE9IhJogCN8dWQeVtKExeUJdUDUxxs_40n69rsnMiuBZbV8Q&__tn__=%2CO%2CP-R,fb,2024-03-19
5bcb3ae8553cae763cd78b9a98c8b813,fc73810e75cbcb35391b0f013cfabeab,楊凱帆 Kate,,https://www.facebook.com/reel/928219745642316/?__cft__[0]=AZVsiL8V27JKB7uyJ9J5UlHHAvNfJiXKFUDT8ekI3BhEvtJuN7ChG8VU5iiQjt4YQ-rP4WWvOm4vafBLk2ntRsE388l9gA42TewASYbw9qLTOQIrZWdOmRk9T1nCqpGgjE7SYx9EwubTPqhUaK0oEQlX17V3RpwlD5bVZjQDPe5JQA&__tn__=%2CO%2CP-R,fb,2024-01-05
bec0d32939ff7527712888967de5ed82,fc73810e75cbcb35391b0f013cfabeab,ぴんちゃん,,https://www.facebook.com/reel/1666694014082242/?__cft__[0]=AZUy-dBuNm6_dbfEh24SY8u-ZbS4ibJpMMoh2A-X6sELLIg0zAv45hbHsbh4y43fL5AZ371-2zsdRfqUNzH5HBK_4j-WgUsGAJwOneYQaGkGZW3uo01hUMtjWq18lPrKNWOV7KMWB8_EGRxebjdtggk_2DYpxZWtxpvlYkvQ4uf5SA&__tn__=%2CO%2CP-R,fb,2024-04-01
89cab939ca476e891a15dd0561eecf81,fc73810e75cbcb35391b0f013cfabeab,木子李🦌,,https://www.facebook.com/reel/295522690021975/?__cft__[0]=AZVNuDt8QIXEtxFAKekgP_LzGO4V3h2axacQCnM8dNMrrk7dxZ_xI7QOKdxX3-cRMUKilKX-EA2KsShwl-FLmfxY8wawBAsWOl38OI_fcx9FSyiIuc2HwYbh05pkg4NwQYxUnAzYGN5FYj5Ra5RxIyCY-maIEdO4KmP7gSD3D0oJbg&__tn__=%2CO%2CP-R,fb,2023-10-30
6800b624ed976beceec9fb9e48c69a67,fc73810e75cbcb35391b0f013cfabeab,Kartika 姚,,https://www.facebook.com/reel/1100160980979877/?__cft__[0]=AZWZBqF0IvLHTsk4AwiqaXjEa54pxiH8YAFW_cHA_pPQzpwZKLdEiC6CtMC8PZaQ_YKhNVBHrWg1MlOVYmgYPceiYHLt_dTZ8GZFthP3RVR8rWxH90rLLPpQ9ziXjm7bBh9oAvSK2rMkO213ttv9AGDQrywyFRrpfu-tCaRhusMMNg&__tn__=%2CO%2CP-R,fb,2024-01-22
604ed2beb9be22ecc2e7521450f2e15e,fc73810e75cbcb35391b0f013cfabeab,たいち,,https://www.facebook.com/reel/1090154612082346/?__cft__[0]=AZV_GZWoGxV3mCqmOMYazZnTg1Yd9xouy1J8lD_EZshs6OWUnlWt4uCJEn4POUD4pOIgQItHhGYRUBQnz5UP9mP77YHoXm4znStSY-RyyghOqGeT33CVqqhb2DV5E7rgO1ZMwXa2Ztjgb5ZUVzJySVlrzJTOHKr3DVdMqKy5DJJ40w&__tn__=%2CO%2CP-R,fb,2024-04-04
0146274a5b60e7d330c1e411efe060d7,fc73810e75cbcb35391b0f013cfabeab,🌟寶可夢(Pokémon go)/✨♻️異色分享/🌼🔁交換/❤交友/🚨問題討論🌟✨💯資訊分享交流群組😄😊,氣候異常？#中正紀念堂,https://www.facebook.com/groups/1098146934031252/?multi_permalinks=1805870819925523&hoisted_section_header_type=recently_seen&__cft__[0]=AZWhwsQ6pUfSlbh2A-zjD5IK6d9y_M90gtpKw6QyMmDne56uf8BYDN0i6s6vpen9zwG5HvfaJ3_Lg7enXOnTaIW6tHAdUfRK7iz5zOnEOUW7WiNsW3YEpmGRoe5Ane6b3760re63tHVUJzyYC9zVRoSe-J5mbEe3_97F3weVdKKKU2AfMK9HpXefdPdqtkrfvP-SdggbCobqIlsQdvEGZW5p&__tn__=%2CO%2CP-R,fb,2024-04-29
a99cfebb52fc2d13de75eb5bfd1494ef,fc73810e75cbcb35391b0f013cfabeab,Hi. 我是李佳,,https://www.facebook.com/reel/1549449045866863/?__cft__[0]=AZX-Xef75XZnt9kND-CeNkvRJ6hlsfM5uWQE7HFN7JIBWjYVazhdUsqjEKriJtamtq3pxP27HBuNEjXOkPQrdRvRtBPIHetLaTrDP_sG1dWK2UWqNwzv5FizyIKsMmYdkR2hOeyiAYlSviNjWP03B_KDpno7enclIfaR7rV2sSxrWQ&__tn__=%2CO%2CP-R,fb,2023-10-22
1de07ea20f1e9301aa78292dfbcaf4f1,fc73810e75cbcb35391b0f013cfabeab, ,,https://www.facebook.com/reel/961405218682609/?__cft__[0]=AZUjMHTgo4xwx_DItgHjUP8pbXa3YkmxrzQnWwPJdkFesRrE1Ffx9xSrBC8xVHTJjQeAq9G2lPjTRXUDmhr3HDQ-2BAuuZBEd4Ky3YAX-Az7avGCmH6gxwEloskHLQnwjCKD7yJL_sgMwQygga3-m55HOo_oKpYaMHVZ4_M91o43rQ&__tn__=%2CO%2CP-R,fb,2024-02-13
0c1fe8face45cc3aa9d7b27e7ace1b35,fc73810e75cbcb35391b0f013cfabeab,Yuka Kida,,https://www.facebook.com/reel/3622411508020936/?__cft__[0]=AZVUN-kNSNVaIkgAeG4dEnx5iMv8Rr5i__Qz-itxeZIQa7yN1ictIqBHWkPxbv9VEwHEU9-nzFVUzkJWqqdZ-q0pYt91_m7atEXPEzjmdzN_cwHdkCQQfO3_y06YltNLHxUf4uvsk7Vsi3ZOBZJjNHvGXTVqeFKWEU92PYEFpX63gg&__tn__=%2CO%2CP-R,fb,2024-02-01
dbad07dcb1afa3b5cd5de010dbb2cb96,fc73810e75cbcb35391b0f013cfabeab,Abby營養師修熄示,,https://www.facebook.com/reel/756623882362387/?__cft__[0]=AZVJZyzAZuTjLBRMv5vi1jJq0_f6Ll3lR7lQbt3BORmY2SAcY7reXS7TUAgY8rYJG_Ke1WkbPz8FhNuHT_oyXbu2HS_amn8Z1D8rduffEXxyboTjXlZhVWqi2Ya_oHSfMeyU9PT1xHjbn_7UCtOlhcDw8-9EcraAtRj44cKzhRlshw&__tn__=%2CO%2CP-R,fb,2022-06-20
6995d10f8cb977b0aab2cbe99fce0643,fc73810e75cbcb35391b0f013cfabeab,Fiona Ngui,,https://www.facebook.com/reel/756705992576489/?__cft__[0]=AZVUbeZztDlN3JfzL5jCgEytk0LJ3uvuClfqwvaYmYmZqroxXHZZtI2WeT8kKLVjCMbWu4tI0YH_jaw-79xUOzz8goIsYcGOc0hHqbsePFcBsNl6Kivyhb7m-o0BpSYUBCItC2rlftBbPgh3u2PsZbfoFV2QrqSaxy_8ofVqYCHKZw&__tn__=%2CO%2CP-R,fb,2023-04-23
76f9b4ba8d6d15d4d8fbe01e76f9eeba,fc73810e75cbcb35391b0f013cfabeab, ,,https://www.facebook.com/reel/1024894238474101/?__cft__[0]=AZWcz08RGjU3-1SZS3DrGrdAZYZGA-I4zyZSQncjCmbADd7xiNiFV3Qm22uU7WpIfIpRVKL7NHzZhryHSfYaCDa0vp8kQ_cNPfKbrZFpldB6hml_50o4tobKECqds1yqVbsAD8_dS8e0N_ow4TfyVdhHqI4RrvR0XuJE4k2fKo2DAg&__tn__=%2CO%2CP-R,fb,2023-04-29
92719b6543e08d7175e5f12446883b8e,fc73810e75cbcb35391b0f013cfabeab,Ya Wen Zheng,,https://www.facebook.com/reel/449344423224143/?__cft__[0]=AZVngyhUXSFAMeAyCrgZeRO0ELuaD-cL7jvpaJKoCx-DfUy7AugRriHtClZZ3KyeaJENOmsg44vWW257J7QcpCgbe7G_rHmIqPA4k8MQ-P3RSZ_buEzLSQvxOO5HxDgO2kRmTIlmbeX9nCoxMIr8CxC3q69GT0cO-6e4fV5d3IvBGw&__tn__=%2CO%2CP-R,fb,2022-06-25
ac3a466b8277a57248b540353cc9ef59,fc73810e75cbcb35391b0f013cfabeab,陳玟如,好康訊息分享，詳情請看圖片，快報名喔!#中正親子館 : 5月4日(六) 共融音樂戲遊#臺北市福安兒童服務中心 : 5月18日(六)  兒童安全日宣導-網海爭霸戰…… 查看更多,https://www.facebook.com/permalink.php?story_fbid=pfbid0MooCoHWVo7EFtLQzv48czuZnqV4oa6D9HLfndg5MhDsnK4xNzUtW4JLrEjhKX1rTl&id=100007164063657&__cft__[0]=AZVVzo864HYMqm9J9znqqp8eZHQbP5wOeIhbsI1tH-Ccu1dfMn5F79c-9T64ynZwSGuTtWdXmeuolI6JnDZqsMy0zkApnrY1GP51AWELs7cRCbHXoFnMhBQ3S6BvNgusvsFse3vEmdisf92wt7oONW_AoX7BjhR-8AaG_FU05z-M8w&__tn__=%2CO%2CP-R,fb,2024-04-30
f0f3e27ebb37a733981aabf33dacd16b,fc73810e75cbcb35391b0f013cfabeab,參展系列,作品名稱：笑看天地創作年代：2024年作品尺寸：80cm* 80cm     複合媒材 油畫布…… 查看更多,https://www.facebook.com/yimei.art/posts/pfbid0jZij77UK71ijBvnzz1VkHgUYFyGVtanEGbnqN1dJ9AgLYmmTpUsZrLpCssaREk3Hl?__cft__[0]=AZXXQyNFov82ys34-fl4c2JVIg6-ooIwAyihDH39XFMsSlhwXXfBgfmPksyqpHCFqyx7AiQXXDWFqDOfsOrPrOnHAzp7iSofskdPqE-et_0vuvc0xnWyxDgVmw0_BXFyJZrNidqcGRNuiQ-v1ZxB2HXP81C3gCNtHkT9ppDxvYhh_BOTobnOIX0fSgRYMcm4m0eWjFLS2Wz8MMphBGrWEc6L&__tn__=%2CO%2CP-R,fb,2024-04-19
323c7ea2d901bb086bbf49806d42f946,fc73810e75cbcb35391b0f013cfabeab,黃德祥,#5月12日與佛相遇「佛誕節、母親節、全球慈濟日」三節合一浴佛大典，將於五月十二日舉行。邀請您一同共沐佛恩，善念共振，上達天聽。#線上直播…… 查看更多,https://www.facebook.com/huang.j.wei.14/posts/pfbid02YEvsT3bYTZ1mTmuL2ykjPE9Msbxw9R9tmeZQbqoTHL6vm3iEsxhtPihHNZU7Zk4El?__cft__[0]=AZVyGRTfHRNYDlTEGoaqE3pzOng2p7Ppcfo1wCYF53WGetxxhIuuOOo3F0B6_83UD3QO7UmfXoqojIyJvf7KbBqPSUarIWGf5ROVIIDv7ZqGO1KqPK-UUyquZYh4SRc7bWdenVAg35t1SvID-jDgGCyLy0ha7-PeBjpjP1H0IBEO5NuB81rDr7NRnld1SnJEGpfamENJwyGGksSB2l52nd2hz0P_eA79-CMC3s8nIjhJ2A&__tn__=%2CO%2CP-R,fb,2024-05-08
581aa19c4865ca3cb6091269db3937dc,fc73810e75cbcb35391b0f013cfabeab,住商不動產 信義安和店 晟嘉團隊,轟隆隆衝衝・引擎發動欸！小郭！又有你的鍋！看到郭董就要煞車，極速魅力無法抵擋賀賀賀 ＃同業合作無極限 住商不動產 信義安和店  ▍專案經理 郭亞舜  ▍ ── 賀攜手…… 查看更多,https://www.facebook.com/permalink.php?story_fbid=pfbid02MmNNhDGpkSdMq8Ug5Pc5Ybgex8TnubQ2xhH7baZhghCi9epbSnMRftxJvY73pgel&id=100063824958884&__cft__[0]=AZVmJq35593N_ruC10-w3hn4k1eb03sNG0VNx2J610t6It0rJj1IM7j9qTsF6h37DVP31N5Rtn3-h87XwXKksx6mLqEWhVwJ9hJ8gspawzokp-s9kGJJ3ojsA3jWJtKifnDeVfrEo-E6KE9R_1-aIubqkV-EdyEAukoJWsTC-bne3yx8KDKWQqlI83IJSWJV4M6FgNEMY9taN6A-caL2ob1P&__tn__=%2CO%2CP-R,fb,2024-04-12
78b1ac064f9174aeb02f29ff6f8ec960,fc73810e75cbcb35391b0f013cfabeab,何芙蓉,敬邀 在這個特別的時刻，我們誠摯地邀請您參加慈濟浴佛大典，一個充滿虔誠與感恩的盛會。這次大典不僅慶祝佛誕節，更結合了母親節和全球慈濟日，將三重意義融為一體。讓我們在佛誕節、母親節和全球慈濟日的這個特別時刻，與佛相遇，感念佛恩、親恩、眾生恩。在這個充滿善念的時刻，讓我們一起祈願社會祥和，天下無災！…… 查看更多,https://www.facebook.com/permalink.php?story_fbid=pfbid02Uzm3ScYm35TqLcGkWPEATzEcRV8VLLesAZ8kxPcoyuWkT87NRtScmiQpZje92LW5l&id=100014516358764&__cft__[0]=AZVWHi08zMLdBonluNssPdi3v_lMUMk0ThdTpBEylqGzjoCkhi3ww8YmCHBzPwYG0FMiowahR73U93lJUO0lJB7D_SyA9f82Tgyo7ETbZTVwrZvq53k0g4du8JxRQ-yGr5oPsUHsbZHNZh3ueUNX4q0aZwRBiSM_B3xUky2HkljAozHE4uSKRR1NUBaGk7t442w&__tn__=%2CO%2CP-R,fb,2024-05-08
df212d63ab2ae8bea16fe623b07c9b9b,fc73810e75cbcb35391b0f013cfabeab,葉欣夫,"郵輪進港Viking Orion維京獵戶星～APR 12th, 2024#台北101#中正紀念堂…… 查看更多",https://www.facebook.com/permalink.php?story_fbid=pfbid02oF1LFhZznBYnLW5NPHPEnn47NR3Hntear8GRJZz33ZZBQWSu4jaVveyqkseupA54l&id=709923176&__cft__[0]=AZVFRBm5dvBVZDmvi8thF6W2SpxqzJN1mCYRW5i1ODG9dulc9pB7kPozinRm9hnLBlIta05szZD2p9xFjyLGT6eARhRttCi1BYX7hxHtRc59Lnmp3wG70JpMvDn5tfqi0qOR1nlYgVEHAjoJ8xmsX4Y_nbUifoukniE0_DvAgfzjZfAE0w3JNpqpXGUTaUcQ2I3kU_10rw8MSWtWoqKeN20G3sY0wVRNp2Q4eMZvEgd2yw&__tn__=%2CO%2CP-R,fb,2024-04-12
